x        m             v        
 43.58   43.174379727   1.001111172 
 43.59   43.184390838   1.001110872 
 43.60   43.194401945   1.001110573 
 43.61   43.204413049   1.001110274 
 43.62   43.214424150   1.001109974 
 43.63   43.224435249   1.001109675 
 43.64   43.234446344   1.001109376 
 43.65   43.244457436   1.001109078 
 43.66   43.254468525   1.001108779 
 43.67   43.264479612   1.001108481 
 43.68   43.274490695   1.001108182 
 43.69   43.284501775   1.001107884 
 43.70   43.294512853   1.001107586 
 43.71   43.304523927   1.001107288 
 43.72   43.314534998   1.001106991 
 43.73   43.324546067   1.001106693 
 43.74   43.334557132   1.001106396 
 43.75   43.344568195   1.001106099 
 43.76   43.354579254   1.001105802 
 43.77   43.364590311   1.001105505 
 43.78   43.374601364   1.001105208 
 43.79   43.384612415   1.001104911 
 43.80   43.394623463   1.001104615 
 43.81   43.404634507   1.001104318 
 43.82   43.414645549   1.001104022 
 43.83   43.424656588   1.001103726 
 43.84   43.434667624   1.001103430 
 43.85   43.444678656   1.001103135 
 43.86   43.454689686   1.001102839 
 43.87   43.464700713   1.001102544 
 43.88   43.474711737   1.001102248 
 43.89   43.484722758   1.001101953 
 43.90   43.494733776   1.001101658 
 43.91   43.504744791   1.001101364 
 43.92   43.514755803   1.001101069 
 43.93   43.524766813   1.001100774 
 43.94   43.534777819   1.001100480 
 43.95   43.544788822   1.001100186 
 43.96   43.554799823   1.001099892 
 43.97   43.564810820   1.001099598 
 43.98   43.574821815   1.001099304 
 43.99   43.584832806   1.001099010 
 44.00   43.594843795   1.001098717 
 44.01   43.604854781   1.001098424 
 44.02   43.614865763   1.001098130 
 44.03   43.624876743   1.001097837 
 44.04   43.634887720   1.001097544 
 44.05   43.644898694   1.001097252 
 44.06   43.654909665   1.001096959 
 44.07   43.664920633   1.001096667 
 44.08   43.674931598   1.001096374 
 44.09   43.684942561   1.001096082 
 44.10   43.694953520   1.001095790 
 44.11   43.704964477   1.001095498 
 44.12   43.714975430   1.001095207 
 44.13   43.724986381   1.001094915 
 44.14   43.734997328   1.001094624 
 44.15   43.745008273   1.001094332 
 44.16   43.755019215   1.001094041 
 44.17   43.765030154   1.001093750 
 44.18   43.775041090   1.001093460 
 44.19   43.785052023   1.001093169 
 44.20   43.795062953   1.001092878 
 44.21   43.805073881   1.001092588 
 44.22   43.815084805   1.001092298 
 44.23   43.825095727   1.001092008 
 44.24   43.835106645   1.001091718 
 44.25   43.845117561   1.001091428 
 44.26   43.855128474   1.001091138 
 44.27   43.865139384   1.001090849 
 44.28   43.875150291   1.001090559 
 44.29   43.885161195   1.001090270 
 44.30   43.895172096   1.001089981 
 44.31   43.905182995   1.001089692 
 44.32   43.915193890   1.001089403 
 44.33   43.925204783   1.001089115 
 44.34   43.935215672   1.001088826 
 44.35   43.945226559   1.001088538 
 44.36   43.955237443   1.001088250 
 44.37   43.965248324   1.001087962 
 44.38   43.975259202   1.001087674 
 44.39   43.985270078   1.001087386 
 44.40   43.995280950   1.001087098 
 44.41   44.005291820   1.001086811 
 44.42   44.015302686   1.001086523 
 44.43   44.025313550   1.001086236 
 44.44   44.035324411   1.001085949 
 44.45   44.045335269   1.001085662 
 44.46   44.055346124   1.001085376 
 44.47   44.065356977   1.001085089 
 44.48   44.075367826   1.001084802 
 44.49   44.085378673   1.001084516 
 44.50   44.095389516   1.001084230 
 44.51   44.105400357   1.001083944 
 44.52   44.115411195   1.001083658 
 44.53   44.125422030   1.001083372 
 44.54   44.135432863   1.001083087 
 44.55   44.145443692   1.001082801 
 44.56   44.155454519   1.001082516 
 44.57   44.165465342   1.001082231 
 44.58   44.175476163   1.001081946 
 44.59   44.185486981   1.001081661 
 44.60   44.195497797   1.001081376 
 44.61   44.205508609   1.001081091 
 44.62   44.215519418   1.001080807 
 44.63   44.225530225   1.001080522 
 44.64   44.235541029   1.001080238 
 44.65   44.245551830   1.001079954 
 44.66   44.255562628   1.001079670 
 44.67   44.265573423   1.001079386 
 44.68   44.275584216   1.001079103 
 44.69   44.285595005   1.001078819 
 44.70   44.295605792   1.001078536 
 44.71   44.305616576   1.001078253 
 44.72   44.315627357   1.001077970 
 44.73   44.325638135   1.001077687 
 44.74   44.335648911   1.001077404 
 44.75   44.345659683   1.001077121 
 44.76   44.355670453   1.001076839 
 44.77   44.365681220   1.001076556 
 44.78   44.375691984   1.001076274 
 44.79   44.385702746   1.001075992 
 44.80   44.395713504   1.001075710 
 44.81   44.405724260   1.001075428 
 44.82   44.415735013   1.001075147 
 44.83   44.425745763   1.001074865 
 44.84   44.435756510   1.001074584 
 44.85   44.445767255   1.001074303 
 44.86   44.455777996   1.001074021 
 44.87   44.465788735   1.001073741 
 44.88   44.475799471   1.001073460 
 44.89   44.485810204   1.001073179 
 44.90   44.495820935   1.001072898 
 44.91   44.505831662   1.001072618 
 44.92   44.515842387   1.001072338 
 44.93   44.525853109   1.001072058 
 44.94   44.535863828   1.001071778 
 44.95   44.545874544   1.001071498 
 44.96   44.555885258   1.001071218 
 44.97   44.565895969   1.001070938 
 44.98   44.575906677   1.001070659 
 44.99   44.585917382   1.001070380 
 45.00   44.595928084   1.001070101 
 45.01   44.605938784   1.001069822 
 45.02   44.615949481   1.001069543 
 45.03   44.625960175   1.001069264 
 45.04   44.635970866   1.001068985 
 45.05   44.645981555   1.001068707 
 45.06   44.655992240   1.001068428 
 45.07   44.666002923   1.001068150 
 45.08   44.676013603   1.001067872 
 45.09   44.686024281   1.001067594 
 45.10   44.696034955   1.001067316 
 45.11   44.706045627   1.001067039 
 45.12   44.716056296   1.001066761 
 45.13   44.726066962   1.001066484 
 45.14   44.736077626   1.001066207 
 45.15   44.746088286   1.001065930 
 45.16   44.756098944   1.001065653 
 45.17   44.766109599   1.001065376 
 45.18   44.776120252   1.001065099 
 45.19   44.786130901   1.001064822 
 45.20   44.796141548   1.001064546 
 45.21   44.806152192   1.001064270 
 45.22   44.816162833   1.001063994 
 45.23   44.826173472   1.001063718 
 45.24   44.836184108   1.001063442 
 45.25   44.846194741   1.001063166 
 45.26   44.856205371   1.001062890 
 45.27   44.866215999   1.001062615 
 45.28   44.876226623   1.001062339 
 45.29   44.886237245   1.001062064 
 45.30   44.896247865   1.001061789 
 45.31   44.906258481   1.001061514 
 45.32   44.916269095   1.001061239 
 45.33   44.926279706   1.001060965 
 45.34   44.936290314   1.001060690 
 45.35   44.946300920   1.001060416 
 45.36   44.956311523   1.001060142 
 45.37   44.966322123   1.001059867 
 45.38   44.976332720   1.001059593 
 45.39   44.986343315   1.001059320 
 45.40   44.996353906   1.001059046 
 45.41   45.006364495   1.001058772 
 45.42   45.016375082   1.001058499 
 45.43   45.026385665   1.001058225 
 45.44   45.036396246   1.001057952 
 45.45   45.046406824   1.001057679 
 45.46   45.056417400   1.001057406 
 45.47   45.066427973   1.001057133 
 45.48   45.076438543   1.001056861 
 45.49   45.086449110   1.001056588 
 45.50   45.096459674   1.001056316 
 45.51   45.106470236   1.001056044 
 45.52   45.116480795   1.001055772 
 45.53   45.126491352   1.001055500 
 45.54   45.136501905   1.001055228 
 45.55   45.146512456   1.001054956 
 45.56   45.156523004   1.001054684 
 45.57   45.166533550   1.001054413 
 45.58   45.176544093   1.001054142 
 45.59   45.186554633   1.001053870 
 45.60   45.196565170   1.001053599 
 45.61   45.206575705   1.001053328 
 45.62   45.216586237   1.001053058 
 45.63   45.226596766   1.001052787 
 45.64   45.236607292   1.001052516 
 45.65   45.246617816   1.001052246 
 45.66   45.256628337   1.001051976 
 45.67   45.266638856   1.001051705 
 45.68   45.276649371   1.001051435 
 45.69   45.286659884   1.001051166 
 45.70   45.296670395   1.001050896 
 45.71   45.306680902   1.001050626 
 45.72   45.316691407   1.001050357 
 45.73   45.326701909   1.001050087 
 45.74   45.336712409   1.001049818 
 45.75   45.346722906   1.001049549 
 45.76   45.356733400   1.001049280 
 45.77   45.366743891   1.001049011 
 45.78   45.376754380   1.001048743 
 45.79   45.386764866   1.001048474 
 45.80   45.396775350   1.001048206 
 45.81   45.406785830   1.001047937 
 45.82   45.416796308   1.001047669 
 45.83   45.426806784   1.001047401 
 45.84   45.436817256   1.001047133 
 45.85   45.446827726   1.001046865 
 45.86   45.456838194   1.001046598 
 45.87   45.466848658   1.001046330 
 45.88   45.476859120   1.001046063 
 45.89   45.486869580   1.001045795 
 45.90   45.496880036   1.001045528 
 45.91   45.506890490   1.001045261 
 45.92   45.516900941   1.001044994 
 45.93   45.526911390   1.001044728 
 45.94   45.536921836   1.001044461 
 45.95   45.546932279   1.001044194 
 45.96   45.556942720   1.001043928 
 45.97   45.566953158   1.001043662 
 45.98   45.576963593   1.001043396 
 45.99   45.586974026   1.001043130 
 46.00   45.596984456   1.001042864 
 46.01   45.606994883   1.001042598 
 46.02   45.617005308   1.001042332 
 46.03   45.627015730   1.001042067 
 46.04   45.637026149   1.001041802 
 46.05   45.647036566   1.001041536 
 46.06   45.657046980   1.001041271 
 46.07   45.667057391   1.001041006 
 46.08   45.677067800   1.001040742 
 46.09   45.687078206   1.001040477 
 46.10   45.697088609   1.001040212 
 46.11   45.707099010   1.001039948 
 46.12   45.717109408   1.001039683 
 46.13   45.727119804   1.001039419 
 46.14   45.737130197   1.001039155 
 46.15   45.747140587   1.001038891 
 46.16   45.757150975   1.001038627 
 46.17   45.767161359   1.001038364 
 46.18   45.777171742   1.001038100 
 46.19   45.787182122   1.001037837 
 46.20   45.797192499   1.001037573 
 46.21   45.807202873   1.001037310 
 46.22   45.817213245   1.001037047 
 46.23   45.827223614   1.001036784 
 46.24   45.837233980   1.001036521 
 46.25   45.847244344   1.001036259 
 46.26   45.857254706   1.001035996 
 46.27   45.867265064   1.001035734 
 46.28   45.877275420   1.001035471 
 46.29   45.887285774   1.001035209 
 46.30   45.897296124   1.001034947 
 46.31   45.907306473   1.001034685 
 46.32   45.917316818   1.001034424 
 46.33   45.927327161   1.001034162 
 46.34   45.937337501   1.001033900 
 46.35   45.947347839   1.001033639 
 46.36   45.957358174   1.001033378 
 46.37   45.967368507   1.001033116 
 46.38   45.977378837   1.001032855 
 46.39   45.987389164   1.001032594 
 46.40   45.997399488   1.001032334 
 46.41   46.007409810   1.001032073 
 46.42   46.017420130   1.001031812 
 46.43   46.027430447   1.001031552 
 46.44   46.037440761   1.001031292 
 46.45   46.047451073   1.001031032 
 46.46   46.057461382   1.001030771 
 46.47   46.067471688   1.001030512 
 46.48   46.077481992   1.001030252 
 46.49   46.087492293   1.001029992 
 46.50   46.097502592   1.001029733 
 46.51   46.107512888   1.001029473 
 46.52   46.117523181   1.001029214 
 46.53   46.127533472   1.001028955 
 46.54   46.137543760   1.001028696 
 46.55   46.147554046   1.001028437 
 46.56   46.157564329   1.001028178 
 46.57   46.167574609   1.001027919 
 46.58   46.177584887   1.001027661 
 46.59   46.187595163   1.001027402 
 46.60   46.197605435   1.001027144 
 46.61   46.207615705   1.001026886 
 46.62   46.217625973   1.001026628 
 46.63   46.227636238   1.001026370 
 46.64   46.237646500   1.001026112 
 46.65   46.247656760   1.001025854 
 46.66   46.257667018   1.001025596 
 46.67   46.267677272   1.001025339 
 46.68   46.277687524   1.001025082 
 46.69   46.287697774   1.001024824 
 46.70   46.297708021   1.001024567 
 46.71   46.307718265   1.001024310 
 46.72   46.317728507   1.001024054 
 46.73   46.327738746   1.001023797 
 46.74   46.337748983   1.001023540 
 46.75   46.347759217   1.001023284 
 46.76   46.357769449   1.001023027 
 46.77   46.367779678   1.001022771 
 46.78   46.377789904   1.001022515 
 46.79   46.387800128   1.001022259 
 46.80   46.397810349   1.001022003 
 46.81   46.407820568   1.001021747 
 46.82   46.417830784   1.001021492 
 46.83   46.427840998   1.001021236 
 46.84   46.437851209   1.001020981 
 46.85   46.447861417   1.001020726 
 46.86   46.457871623   1.001020470 
 46.87   46.467881827   1.001020215 
 46.88   46.477892028   1.001019960 
 46.89   46.487902226   1.001019706 
 46.90   46.497912422   1.001019451 
 46.91   46.507922615   1.001019197 
 46.92   46.517932806   1.001018942 
 46.93   46.527942994   1.001018688 
 46.94   46.537953180   1.001018434 
 46.95   46.547963363   1.001018180 
 46.96   46.557973543   1.001017926 
 46.97   46.567983721   1.001017672 
 46.98   46.577993897   1.001017418 
 46.99   46.588004069   1.001017164 
 47.00   46.598014240   1.001016911 
 47.01   46.608024408   1.001016658 
 47.02   46.618034573   1.001016404 
 47.03   46.628044736   1.001016151 
 47.04   46.638054896   1.001015898 
 47.05   46.648065054   1.001015645 
 47.06   46.658075209   1.001015393 
 47.07   46.668085362   1.001015140 
 47.08   46.678095512   1.001014888 
 47.09   46.688105659   1.001014635 
 47.10   46.698115804   1.001014383 
 47.11   46.708125947   1.001014131 
 47.12   46.718136087   1.001013879 
 47.13   46.728146225   1.001013627 
 47.14   46.738156360   1.001013375 
 47.15   46.748166492   1.001013123 
 47.16   46.758176622   1.001012872 
 47.17   46.768186750   1.001012620 
 47.18   46.778196874   1.001012369 
 47.19   46.788206997   1.001012118 
 47.20   46.798217117   1.001011867 
 47.21   46.808227234   1.001011616 
 47.22   46.818237349   1.001011365 
 47.23   46.828247462   1.001011114 
 47.24   46.838257571   1.001010864 
 47.25   46.848267679   1.001010613 
 47.26   46.858277784   1.001010363 
 47.27   46.868287886   1.001010112 
 47.28   46.878297986   1.001009862 
 47.29   46.888308083   1.001009612 
 47.30   46.898318178   1.001009362 
 47.31   46.908328271   1.001009113 
 47.32   46.918338360   1.001008863 
 47.33   46.928348448   1.001008613 
 47.34   46.938358533   1.001008364 
 47.35   46.948368615   1.001008114 
 47.36   46.958378695   1.001007865 
 47.37   46.968388772   1.001007616 
 47.38   46.978398847   1.001007367 
 47.39   46.988408920   1.001007118 
 47.40   46.998418990   1.001006870 
 47.41   47.008429057   1.001006621 
 47.42   47.018439122   1.001006372 
 47.43   47.028449185   1.001006124 
 47.44   47.038459245   1.001005876 
 47.45   47.048469302   1.001005628 
 47.46   47.058479357   1.001005380 
 47.47   47.068489410   1.001005132 
 47.48   47.078499460   1.001004884 
 47.49   47.088509507   1.001004636 
 47.50   47.098519552   1.001004389 
 47.51   47.108529595   1.001004141 
 47.52   47.118539635   1.001003894 
 47.53   47.128549673   1.001003646 
 47.54   47.138559708   1.001003399 
 47.55   47.148569741   1.001003152 
 47.56   47.158579771   1.001002905 
 47.57   47.168589799   1.001002659 
 47.58   47.178599824   1.001002412 
 47.59   47.188609847   1.001002165 
 47.60   47.198619868   1.001001919 
 47.61   47.208629886   1.001001673 
 47.62   47.218639901   1.001001427 
 47.63   47.228649914   1.001001180 
 47.64   47.238659925   1.001000934 
 47.65   47.248669933   1.001000689 
 47.66   47.258679939   1.001000443 
 47.67   47.268689942   1.001000197 
 47.68   47.278699943   1.000999952 
 47.69   47.288709941   1.000999706 
 47.70   47.298719937   1.000999461 
 47.71   47.308729930   1.000999216 
 47.72   47.318739921   1.000998971 
 47.73   47.328749909   1.000998726 
 47.74   47.338759896   1.000998481 
 47.75   47.348769879   1.000998236 
 47.76   47.358779860   1.000997992 
 47.77   47.368789839   1.000997747 
 47.78   47.378799815   1.000997503 
 47.79   47.388809789   1.000997259 
 47.80   47.398819760   1.000997014 
 47.81   47.408829729   1.000996770 
 47.82   47.418839696   1.000996526 
 47.83   47.428849660   1.000996283 
 47.84   47.438859621   1.000996039 
 47.85   47.448869581   1.000995795 
 47.86   47.458879537   1.000995552 
 47.87   47.468889492   1.000995308 
 47.88   47.478899443   1.000995065 
 47.89   47.488909393   1.000994822 
 47.90   47.498919340   1.000994579 
 47.91   47.508929284   1.000994336 
 47.92   47.518939227   1.000994093 
 47.93   47.528949166   1.000993851 
 47.94   47.538959104   1.000993608 
 47.95   47.548969039   1.000993366 
 47.96   47.558978971   1.000993123 
 47.97   47.568988901   1.000992881 
 47.98   47.578998829   1.000992639 
 47.99   47.589008754   1.000992397 
 48.00   47.599018677   1.000992155 
 48.01   47.609028597   1.000991913 
 48.02   47.619038515   1.000991672 
 48.03   47.629048430   1.000991430 
 48.04   47.639058343   1.000991189 
 48.05   47.649068254   1.000990947 
 48.06   47.659078162   1.000990706 
 48.07   47.669088068   1.000990465 
 48.08   47.679097972   1.000990224 
 48.09   47.689107873   1.000989983 
 48.10   47.699117771   1.000989742 
 48.11   47.709127668   1.000989501 
 48.12   47.719137561   1.000989261 
 48.13   47.729147453   1.000989020 
 48.14   47.739157342   1.000988780 
 48.15   47.749167228   1.000988540 
 48.16   47.759177113   1.000988300 
 48.17   47.769186994   1.000988060 
 48.18   47.779196874   1.000987820 
 48.19   47.789206751   1.000987580 
 48.20   47.799216625   1.000987340 
 48.21   47.809226498   1.000987101 
 48.22   47.819236367   1.000986861 
 48.23   47.829246235   1.000986622 
 48.24   47.839256100   1.000986383 
 48.25   47.849265962   1.000986144 
 48.26   47.859275823   1.000985905 
 48.27   47.869285681   1.000985666 
 48.28   47.879295536   1.000985427 
 48.29   47.889305389   1.000985188 
 48.30   47.899315240   1.000984950 
 48.31   47.909325088   1.000984711 
 48.32   47.919334934   1.000984473 
 48.33   47.929344777   1.000984234 
 48.34   47.939354619   1.000983996 
 48.35   47.949364457   1.000983758 
 48.36   47.959374294   1.000983520 
 48.37   47.969384128   1.000983283 
 48.38   47.979393959   1.000983045 
 48.39   47.989403789   1.000982807 
 48.40   47.999413616   1.000982570 
 48.41   48.009423440   1.000982332 
 48.42   48.019433262   1.000982095 
 48.43   48.029443082   1.000981858 
 48.44   48.039452899   1.000981621 
 48.45   48.049462714   1.000981384 
 48.46   48.059472527   1.000981147 
 48.47   48.069482337   1.000980910 
 48.48   48.079492145   1.000980674 
 48.49   48.089501951   1.000980437 
 48.50   48.099511754   1.000980201 
 48.51   48.109521555   1.000979964 
 48.52   48.119531353   1.000979728 
 48.53   48.129541149   1.000979492 
 48.54   48.139550943   1.000979256 
 48.55   48.149560735   1.000979020 
 48.56   48.159570524   1.000978785 
 48.57   48.169580310   1.000978549 
 48.58   48.179590095   1.000978313 
 48.59   48.189599877   1.000978078 
 48.60   48.199609656   1.000977843 
 48.61   48.209619433   1.000977607 
 48.62   48.219629208   1.000977372 
 48.63   48.229638981   1.000977137 
 48.64   48.239648751   1.000976902 
 48.65   48.249658519   1.000976668 
 48.66   48.259668284   1.000976433 
 48.67   48.269678048   1.000976198 
 48.68   48.279687808   1.000975964 
 48.69   48.289697567   1.000975729 
 48.70   48.299707323   1.000975495 
 48.71   48.309717077   1.000975261 
 48.72   48.319726828   1.000975027 
 48.73   48.329736577   1.000974793 
 48.74   48.339746324   1.000974559 
 48.75   48.349756068   1.000974325 
 48.76   48.359765811   1.000974092 
 48.77   48.369775550   1.000973858 
 48.78   48.379785288   1.000973625 
 48.79   48.389795023   1.000973392 
 48.80   48.399804756   1.000973158 
 48.81   48.409814486   1.000972925 
 48.82   48.419824214   1.000972692 
 48.83   48.429833940   1.000972459 
 48.84   48.439843663   1.000972227 
 48.85   48.449853384   1.000971994 
 48.86   48.459863103   1.000971761 
 48.87   48.469872820   1.000971529 
 48.88   48.479882534   1.000971297 
 48.89   48.489892245   1.000971064 
 48.90   48.499901955   1.000970832 
 48.91   48.509911662   1.000970600 
 48.92   48.519921367   1.000970368 
 48.93   48.529931069   1.000970136 
 48.94   48.539940770   1.000969905 
 48.95   48.549950468   1.000969673 
 48.96   48.559960163   1.000969441 
 48.97   48.569969856   1.000969210 
 48.98   48.579979547   1.000968979 
 48.99   48.589989236   1.000968748 
 49.00   48.599998922   1.000968516 
 49.01   48.610008606   1.000968285 
 49.02   48.620018288   1.000968055 
 49.03   48.630027967   1.000967824 
 49.04   48.640037644   1.000967593 
 49.05   48.650047319   1.000967363 
 49.06   48.660056992   1.000967132 
 49.07   48.670066662   1.000966902 
 49.08   48.680076330   1.000966671 
 49.09   48.690085995   1.000966441 
 49.10   48.700095659   1.000966211 
 49.11   48.710105320   1.000965981 
 49.12   48.720114978   1.000965751 
 49.13   48.730124635   1.000965522 
 49.14   48.740134289   1.000965292 
 49.15   48.750143940   1.000965062 
 49.16   48.760153590   1.000964833 
 49.17   48.770163237   1.000964604 
 49.18   48.780172882   1.000964374 
 49.19   48.790182525   1.000964145 
 49.20   48.800192165   1.000963916 
 49.21   48.810201803   1.000963687 
 49.22   48.820211439   1.000963459 
 49.23   48.830221072   1.000963230 
 49.24   48.840230703   1.000963001 
 49.25   48.850240332   1.000962773 
 49.26   48.860249959   1.000962544 
 49.27   48.870259583   1.000962316 
 49.28   48.880269205   1.000962088 
 49.29   48.890278825   1.000961860 
 49.30   48.900288442   1.000961632 
 49.31   48.910298057   1.000961404 
 49.32   48.920307670   1.000961176 
 49.33   48.930317281   1.000960948 
 49.34   48.940326889   1.000960721 
 49.35   48.950336495   1.000960493 
 49.36   48.960346099   1.000960266 
 49.37   48.970355701   1.000960039 
 49.38   48.980365300   1.000959811 
 49.39   48.990374897   1.000959584 
 49.40   49.000384492   1.000959357 
 49.41   49.010394084   1.000959131 
 49.42   49.020403674   1.000958904 
 49.43   49.030413262   1.000958677 
 49.44   49.040422848   1.000958450 
 49.45   49.050432431   1.000958224 
 49.46   49.060442012   1.000957998 
 49.47   49.070451591   1.000957771 
 49.48   49.080461168   1.000957545 
 49.49   49.090470742   1.000957319 
 49.50   49.100480314   1.000957093 
 49.51   49.110489884   1.000956867 
 49.52   49.120499451   1.000956642 
 49.53   49.130509017   1.000956416 
 49.54   49.140518580   1.000956190 
 49.55   49.150528140   1.000955965 
 49.56   49.160537699   1.000955740 
 49.57   49.170547255   1.000955514 
 49.58   49.180556809   1.000955289 
 49.59   49.190566361   1.000955064 
 49.60   49.200575911   1.000954839 
 49.61   49.210585458   1.000954614 
 49.62   49.220595003   1.000954390 
 49.63   49.230604546   1.000954165 
 49.64   49.240614086   1.000953940 
 49.65   49.250623624   1.000953716 
 49.66   49.260633160   1.000953492 
 49.67   49.270642694   1.000953267 
 49.68   49.280652226   1.000953043 
 49.69   49.290661755   1.000952819 
 49.70   49.300671282   1.000952595 
 49.71   49.310680807   1.000952371 
 49.72   49.320690330   1.000952147 
 49.73   49.330699850   1.000951924 
 49.74   49.340709368   1.000951700 
 49.75   49.350718884   1.000951477 
 49.76   49.360728398   1.000951253 
 49.77   49.370737909   1.000951030 
 49.78   49.380747418   1.000950807 
 49.79   49.390756925   1.000950584 
 49.80   49.400766430   1.000950361 
 49.81   49.410775932   1.000950138 
 49.82   49.420785433   1.000949915 
 49.83   49.430794931   1.000949693 
 49.84   49.440804427   1.000949470 
 49.85   49.450813920   1.000949248 
 49.86   49.460823411   1.000949025 
 49.87   49.470832901   1.000948803 
 49.88   49.480842388   1.000948581 
 49.89   49.490851872   1.000948359 
 49.90   49.500861355   1.000948137 
 49.91   49.510870835   1.000947915 
 49.92   49.520880313   1.000947693 
 49.93   49.530889789   1.000947472 
 49.94   49.540899262   1.000947250 
 49.95   49.550908734   1.000947029 
 49.96   49.560918203   1.000946807 
 49.97   49.570927670   1.000946586 
 49.98   49.580937135   1.000946365 
 49.99   49.590946597   1.000946144 
 50.00   49.600956058   1.000945923 
 50.01   49.610965516   1.000945702 
 50.02   49.620974972   1.000945481 
 50.03   49.630984425   1.000945260 
 50.04   49.640993877   1.000945040 
 50.05   49.651003326   1.000944819 
 50.06   49.661012773   1.000944599 
 50.07   49.671022218   1.000944378 
 50.08   49.681031661   1.000944158 
 50.09   49.691041101   1.000943938 
 50.10   49.701050540   1.000943718 
 50.11   49.711059976   1.000943498 
 50.12   49.721069409   1.000943278 
 50.13   49.731078841   1.000943059 
 50.14   49.741088271   1.000942839 
 50.15   49.751097698   1.000942619 
 50.16   49.761107123   1.000942400 
 50.17   49.771116546   1.000942181 
 50.18   49.781125967   1.000941961 
 50.19   49.791135385   1.000941742 
 50.20   49.801144802   1.000941523 
 50.21   49.811154216   1.000941304 
 50.22   49.821163628   1.000941085 
 50.23   49.831173037   1.000940867 
 50.24   49.841182445   1.000940648 
 50.25   49.851191850   1.000940429 
 50.26   49.861201254   1.000940211 
 50.27   49.871210655   1.000939993 
 50.28   49.881220053   1.000939774 
 50.29   49.891229450   1.000939556 
 50.30   49.901238845   1.000939338 
 50.31   49.911248237   1.000939120 
 50.32   49.921257627   1.000938902 
 50.33   49.931267015   1.000938684 
 50.34   49.941276401   1.000938467 
 50.35   49.951285784   1.000938249 
 50.36   49.961295166   1.000938032 
 50.37   49.971304545   1.000937814 
 50.38   49.981313922   1.000937597 
 50.39   49.991323297   1.000937380 
 50.40   50.001332669   1.000937162 
 50.41   50.011342040   1.000936945 
 50.42   50.021351408   1.000936728 
 50.43   50.031360775   1.000936512 
 50.44   50.041370139   1.000936295 
 50.45   50.051379500   1.000936078 
 50.46   50.061388860   1.000935862 
 50.47   50.071398218   1.000935645 
 50.48   50.081407573   1.000935429 
 50.49   50.091416926   1.000935213 
 50.50   50.101426277   1.000934996 
 50.51   50.111435626   1.000934780 
 50.52   50.121444973   1.000934564 
 50.53   50.131454317   1.000934348 
 50.54   50.141463660   1.000934133 
 50.55   50.151473000   1.000933917 
 50.56   50.161482338   1.000933701 
 50.57   50.171491674   1.000933486 
 50.58   50.181501008   1.000933270 
 50.59   50.191510340   1.000933055 
 50.60   50.201519669   1.000932840 
 50.61   50.211528996   1.000932625 
 50.62   50.221538322   1.000932410 
 50.63   50.231547645   1.000932195 
 50.64   50.241556965   1.000931980 
 50.65   50.251566284   1.000931765 
 50.66   50.261575601   1.000931550 
 50.67   50.271584915   1.000931336 
 50.68   50.281594227   1.000931121 
 50.69   50.291603538   1.000930907 
 50.70   50.301612846   1.000930693 
 50.71   50.311622151   1.000930478 
 50.72   50.321631455   1.000930264 
 50.73   50.331640757   1.000930050 
 50.74   50.341650056   1.000929836 
 50.75   50.351659353   1.000929623 
 50.76   50.361668649   1.000929409 
 50.77   50.371677942   1.000929195 
 50.78   50.381687233   1.000928982 
 50.79   50.391696521   1.000928768 
 50.80   50.401705808   1.000928555 
 50.81   50.411715092   1.000928342 
 50.82   50.421724375   1.000928128 
 50.83   50.431733655   1.000927915 
 50.84   50.441742933   1.000927702 
 50.85   50.451752209   1.000927489 
 50.86   50.461761483   1.000927277 
 50.87   50.471770754   1.000927064 
 50.88   50.481780024   1.000926851 
 50.89   50.491789292   1.000926639 
 50.90   50.501798557   1.000926426 
 50.91   50.511807820   1.000926214 
 50.92   50.521817081   1.000926002 
 50.93   50.531826340   1.000925789 
 50.94   50.541835597   1.000925577 
 50.95   50.551844852   1.000925365 
 50.96   50.561854104   1.000925154 
 50.97   50.571863355   1.000924942 
 50.98   50.581872603   1.000924730 
 50.99   50.591881849   1.000924518 
 51.00   50.601891093   1.000924307 
 51.01   50.611900335   1.000924095 
 51.02   50.621909575   1.000923884 
 51.03   50.631918813   1.000923673 
 51.04   50.641928049   1.000923462 
 51.05   50.651937282   1.000923251 
 51.06   50.661946514   1.000923040 
 51.07   50.671955743   1.000922829 
 51.08   50.681964970   1.000922618 
 51.09   50.691974196   1.000922407 
 51.10   50.701983419   1.000922197 
 51.11   50.711992639   1.000921986 
 51.12   50.722001858   1.000921776 
 51.13   50.732011075   1.000921565 
 51.14   50.742020290   1.000921355 
 51.15   50.752029502   1.000921145 
 51.16   50.762038712   1.000920935 
 51.17   50.772047921   1.000920725 
 51.18   50.782057127   1.000920515 
 51.19   50.792066331   1.000920305 
 51.20   50.802075533   1.000920096 
 51.21   50.812084733   1.000919886 
 51.22   50.822093931   1.000919677 
 51.23   50.832103127   1.000919467 
 51.24   50.842112320   1.000919258 
 51.25   50.852121512   1.000919049 
 51.26   50.862130701   1.000918839 
 51.27   50.872139888   1.000918630 
 51.28   50.882149074   1.000918421 
 51.29   50.892158257   1.000918212 
 51.30   50.902167438   1.000918004 
 51.31   50.912176617   1.000917795 
 51.32   50.922185794   1.000917586 
 51.33   50.932194969   1.000917378 
 51.34   50.942204141   1.000917169 
