x        m             v        
57.37   57.036722557   1.001173299 
57.38   57.046734289   1.001173051 
57.39   57.056746018   1.001172803 
57.40   57.066757745   1.001172556 
57.41   57.076769470   1.001172309 
57.42   57.086781191   1.001172061 
57.43   57.096792911   1.001171814 
57.44   57.106804628   1.001171567 
57.45   57.116816342   1.001171320 
57.46   57.126828054   1.001171073 
57.47   57.136839764   1.001170826 
57.48   57.146851471   1.001170580 
57.49   57.156863175   1.001170333 
57.50   57.166874877   1.001170087 
57.51   57.176886577   1.001169840 
57.52   57.186898274   1.001169594 
57.53   57.196909969   1.001169348 
57.54   57.206921661   1.001169102 
57.55   57.216933351   1.001168856 
57.56   57.226945038   1.001168610 
57.57   57.236956723   1.001168364 
57.58   57.246968405   1.001168118 
57.59   57.256980085   1.001167872 
57.60   57.266991763   1.001167627 
57.61   57.277003438   1.001167381 
57.62   57.287015111   1.001167136 
57.63   57.297026781   1.001166891 
57.64   57.307038448   1.001166646 
57.65   57.317050114   1.001166400 
57.66   57.327061776   1.001166155 
57.67   57.337073437   1.001165911 
57.68   57.347085095   1.001165666 
57.69   57.357096750   1.001165421 
57.70   57.367108403   1.001165176 
57.71   57.377120054   1.001164932 
57.72   57.387131702   1.001164688 
57.73   57.397143347   1.001164443 
57.74   57.407154991   1.001164199 
57.75   57.417166631   1.001163955 
57.76   57.427178270   1.001163711 
57.77   57.437189905   1.001163467 
57.78   57.447201539   1.001163223 
57.79   57.457213170   1.001162979 
57.80   57.467224799   1.001162736 
57.81   57.477236425   1.001162492 
57.82   57.487248048   1.001162248 
57.83   57.497259670   1.001162005 
57.84   57.507271288   1.001161762 
57.85   57.517282905   1.001161519 
57.86   57.527294519   1.001161275 
57.87   57.537306130   1.001161032 
57.88   57.547317739   1.001160790 
57.89   57.557329346   1.001160547 
57.90   57.567340950   1.001160304 
57.91   57.577352552   1.001160061 
57.92   57.587364152   1.001159819 
57.93   57.597375749   1.001159576 
57.94   57.607387343   1.001159334 
57.95   57.617398935   1.001159092 
57.96   57.627410525   1.001158850 
57.97   57.637422112   1.001158607 
57.98   57.647433697   1.001158365 
57.99   57.657445280   1.001158124 
58.00   57.667456860   1.001157882 
58.01   57.677468437   1.001157640 
58.02   57.687480012   1.001157398 
58.03   57.697491585   1.001157157 
58.04   57.707503156   1.001156915 
58.05   57.717514724   1.001156674 
58.06   57.727526289   1.001156433 
58.07   57.737537852   1.001156192 
58.08   57.747549413   1.001155951 
58.09   57.757560971   1.001155710 
58.10   57.767572527   1.001155469 
58.11   57.777584081   1.001155228 
58.12   57.787595632   1.001154987 
58.13   57.797607180   1.001154747 
58.14   57.807618727   1.001154506 
58.15   57.817630270   1.001154266 
58.16   57.827641812   1.001154025 
58.17   57.837653351   1.001153785 
58.18   57.847664888   1.001153545 
58.19   57.857676422   1.001153305 
58.20   57.867687954   1.001153065 
58.21   57.877699483   1.001152825 
58.22   57.887711010   1.001152585 
58.23   57.897722535   1.001152346 
58.24   57.907734057   1.001152106 
58.25   57.917745577   1.001151867 
58.26   57.927757094   1.001151627 
58.27   57.937768610   1.001151388 
58.28   57.947780122   1.001151149 
58.29   57.957791632   1.001150909 
58.30   57.967803140   1.001150670 
58.31   57.977814646   1.001150431 
58.32   57.987826149   1.001150193 
58.33   57.997837650   1.001149954 
58.34   58.007849148   1.001149715 
58.35   58.017860644   1.001149476 
58.36   58.027872138   1.001149238 
58.37   58.037883629   1.001149000 
58.38   58.047895118   1.001148761 
58.39   58.057906604   1.001148523 
58.40   58.067918088   1.001148285 
58.41   58.077929570   1.001148047 
58.42   58.087941049   1.001147809 
58.43   58.097952526   1.001147571 
58.44   58.107964000   1.001147333 
58.45   58.117975473   1.001147096 
58.46   58.127986942   1.001146858 
58.47   58.137998410   1.001146620 
58.48   58.148009875   1.001146383 
58.49   58.158021337   1.001146146 
58.50   58.168032798   1.001145908 
58.51   58.178044256   1.001145671 
58.52   58.188055711   1.001145434 
58.53   58.198067164   1.001145197 
58.54   58.208078615   1.001144960 
58.55   58.218090063   1.001144724 
58.56   58.228101509   1.001144487 
58.57   58.238112953   1.001144250 
58.58   58.248124395   1.001144014 
58.59   58.258135833   1.001143777 
58.60   58.268147270   1.001143541 
58.61   58.278158704   1.001143305 
58.62   58.288170136   1.001143069 
58.63   58.298181566   1.001142833 
58.64   58.308192993   1.001142597 
58.65   58.318204418   1.001142361 
58.66   58.328215840   1.001142125 
58.67   58.338227260   1.001141889 
58.68   58.348238678   1.001141654 
58.69   58.358250093   1.001141418 
58.70   58.368261506   1.001141183 
58.71   58.378272917   1.001140947 
58.72   58.388284325   1.001140712 
58.73   58.398295731   1.001140477 
58.74   58.408307135   1.001140242 
58.75   58.418318536   1.001140007 
58.76   58.428329935   1.001139772 
58.77   58.438341331   1.001139537 
58.78   58.448352725   1.001139302 
58.79   58.458364117   1.001139068 
58.80   58.468375507   1.001138833 
58.81   58.478386894   1.001138598 
58.82   58.488398279   1.001138364 
58.83   58.498409661   1.001138130 
58.84   58.508421041   1.001137896 
58.85   58.518432419   1.001137662 
58.86   58.528443795   1.001137427 
58.87   58.538455168   1.001137194 
58.88   58.548466539   1.001136960 
58.89   58.558477907   1.001136726 
58.90   58.568489273   1.001136492 
58.91   58.578500637   1.001136259 
58.92   58.588511998   1.001136025 
58.93   58.598523357   1.001135792 
58.94   58.608534714   1.001135558 
58.95   58.618546068   1.001135325 
58.96   58.628557421   1.001135092 
58.97   58.638568770   1.001134859 
58.98   58.648580118   1.001134626 
58.99   58.658591463   1.001134393 
59.00   58.668602806   1.001134160 
59.01   58.678614146   1.001133928 
59.02   58.688625484   1.001133695 
59.03   58.698636820   1.001133463 
59.04   58.708648153   1.001133230 
59.05   58.718659485   1.001132998 
59.06   58.728670813   1.001132765 
59.07   58.738682140   1.001132533 
59.08   58.748693464   1.001132301 
59.09   58.758704786   1.001132069 
59.10   58.768716105   1.001131837 
59.11   58.778727423   1.001131605 
59.12   58.788738738   1.001131374 
59.13   58.798750050   1.001131142 
59.14   58.808761360   1.001130910 
59.15   58.818772668   1.001130679 
59.16   58.828783974   1.001130448 
59.17   58.838795277   1.001130216 
59.18   58.848806578   1.001129985 
59.19   58.858817877   1.001129754 
59.20   58.868829173   1.001129523 
59.21   58.878840467   1.001129292 
59.22   58.888851759   1.001129061 
59.23   58.898863049   1.001128830 
59.24   58.908874336   1.001128599 
59.25   58.918885621   1.001128369 
59.26   58.928896903   1.001128138 
59.27   58.938908183   1.001127908 
59.28   58.948919461   1.001127678 
59.29   58.958930737   1.001127447 
59.30   58.968942010   1.001127217 
59.31   58.978953281   1.001126987 
59.32   58.988964550   1.001126757 
59.33   58.998975816   1.001126527 
59.34   59.008987081   1.001126297 
59.35   59.018998342   1.001126067 
59.36   59.029009602   1.001125838 
59.37   59.039020859   1.001125608 
59.38   59.049032114   1.001125379 
59.39   59.059043367   1.001125149 
59.40   59.069054617   1.001124920 
59.41   59.079065865   1.001124691 
59.42   59.089077111   1.001124462 
59.43   59.099088354   1.001124233 
59.44   59.109099596   1.001124004 
59.45   59.119110834   1.001123775 
59.46   59.129122071   1.001123546 
59.47   59.139133305   1.001123317 
59.48   59.149144537   1.001123088 
59.49   59.159155767   1.001122860 
59.50   59.169166995   1.001122631 
59.51   59.179178220   1.001122403 
59.52   59.189189443   1.001122175 
59.53   59.199200663   1.001121947 
59.54   59.209211882   1.001121718 
59.55   59.219223098   1.001121490 
59.56   59.229234311   1.001121262 
59.57   59.239245523   1.001121035 
59.58   59.249256732   1.001120807 
59.59   59.259267939   1.001120579 
59.60   59.269279144   1.001120351 
59.61   59.279290346   1.001120124 
59.62   59.289301546   1.001119896 
59.63   59.299312744   1.001119669 
59.64   59.309323939   1.001119442 
59.65   59.319335133   1.001119215 
59.66   59.329346324   1.001118987 
59.67   59.339357513   1.001118760 
59.68   59.349368699   1.001118534 
59.69   59.359379883   1.001118307 
59.70   59.369391065   1.001118080 
59.71   59.379402245   1.001117853 
59.72   59.389413422   1.001117627 
59.73   59.399424597   1.001117400 
59.74   59.409435770   1.001117174 
59.75   59.419446941   1.001116947 
59.76   59.429458109   1.001116721 
59.77   59.439469275   1.001116495 
59.78   59.449480439   1.001116269 
59.79   59.459491601   1.001116043 
59.80   59.469502760   1.001115817 
59.81   59.479513917   1.001115591 
59.82   59.489525072   1.001115365 
59.83   59.499536224   1.001115139 
59.84   59.509547374   1.001114914 
59.85   59.519558522   1.001114688 
59.86   59.529569668   1.001114463 
59.87   59.539580812   1.001114238 
59.88   59.549591953   1.001114012 
59.89   59.559603092   1.001113787 
59.90   59.569614229   1.001113562 
59.91   59.579625363   1.001113337 
59.92   59.589636495   1.001113112 
59.93   59.599647625   1.001112887 
59.94   59.609658753   1.001112663 
59.95   59.619669879   1.001112438 
59.96   59.629681002   1.001112213 
59.97   59.639692123   1.001111989 
59.98   59.649703242   1.001111764 
59.99   59.659714358   1.001111540 
60.00   59.669725473   1.001111316 
60.01   59.679736585   1.001111092 
60.02   59.689747694   1.001110867 
60.03   59.699758802   1.001110643 
60.04   59.709769907   1.001110419 
60.05   59.719781010   1.001110196 
60.06   59.729792111   1.001109972 
60.07   59.739803210   1.001109748 
60.08   59.749814306   1.001109525 
60.09   59.759825400   1.001109301 
60.10   59.769836492   1.001109078 
60.11   59.779847582   1.001108854 
60.12   59.789858669   1.001108631 
60.13   59.799869754   1.001108408 
60.14   59.809880837   1.001108185 
60.15   59.819891918   1.001107962 
60.16   59.829902997   1.001107739 
60.17   59.839914073   1.001107516 
60.18   59.849925147   1.001107293 
60.19   59.859936219   1.001107070 
60.20   59.869947288   1.001106848 
60.21   59.879958356   1.001106625 
60.22   59.889969421   1.001106403 
60.23   59.899980484   1.001106181 
60.24   59.909991544   1.001105958 
60.25   59.920002603   1.001105736 
60.26   59.930013659   1.001105514 
60.27   59.940024713   1.001105292 
60.28   59.950035765   1.001105070 
60.29   59.960046815   1.001104848 
60.30   59.970057862   1.001104626 
60.31   59.980068907   1.001104405 
60.32   59.990079950   1.001104183 
60.33   60.000090991   1.001103961 
60.34   60.010102029   1.001103740 
60.35   60.020113066   1.001103519 
60.36   60.030124100   1.001103297 
60.37   60.040135132   1.001103076 
60.38   60.050146161   1.001102855 
60.39   60.060157189   1.001102634 
60.40   60.070168214   1.001102413 
60.41   60.080179237   1.001102192 
60.42   60.090190258   1.001101971 
60.43   60.100201276   1.001101750 
60.44   60.110212293   1.001101530 
60.45   60.120223307   1.001101309 
60.46   60.130234319   1.001101089 
60.47   60.140245329   1.001100868 
60.48   60.150256336   1.001100648 
60.49   60.160267342   1.001100428 
60.50   60.170278345   1.001100208 
60.51   60.180289346   1.001099987 
60.52   60.190300345   1.001099767 
60.53   60.200311341   1.001099548 
60.54   60.210322336   1.001099328 
60.55   60.220333328   1.001099108 
60.56   60.230344318   1.001098888 
60.57   60.240355305   1.001098669 
60.58   60.250366291   1.001098449 
60.59   60.260377274   1.001098230 
60.60   60.270388256   1.001098010 
60.61   60.280399235   1.001097791 
60.62   60.290410211   1.001097572 
60.63   60.300421186   1.001097353 
60.64   60.310432159   1.001097134 
60.65   60.320443129   1.001096915 
60.66   60.330454097   1.001096696 
60.67   60.340465063   1.001096477 
60.68   60.350476026   1.001096258 
60.69   60.360486988   1.001096040 
60.70   60.370497947   1.001095821 
60.71   60.380508904   1.001095603 
60.72   60.390519859   1.001095384 
60.73   60.400530812   1.001095166 
60.74   60.410541763   1.001094948 
60.75   60.420552711   1.001094730 
60.76   60.430563657   1.001094511 
60.77   60.440574601   1.001094293 
60.78   60.450585543   1.001094076 
60.79   60.460596483   1.001093858 
60.80   60.470607420   1.001093640 
60.81   60.480618355   1.001093422 
60.82   60.490629289   1.001093205 
60.83   60.500640220   1.001092987 
60.84   60.510651148   1.001092770 
60.85   60.520662075   1.001092552 
60.86   60.530672999   1.001092335 
60.87   60.540683922   1.001092118 
60.88   60.550694842   1.001091901 
60.89   60.560705760   1.001091684 
60.90   60.570716675   1.001091467 
60.91   60.580727589   1.001091250 
60.92   60.590738500   1.001091033 
60.93   60.600749410   1.001090816 
60.94   60.610760317   1.001090600 
60.95   60.620771222   1.001090383 
60.96   60.630782124   1.001090167 
60.97   60.640793025   1.001089950 
60.98   60.650803923   1.001089734 
60.99   60.660814820   1.001089518 
61.00   60.670825714   1.001089301 
61.01   60.680836606   1.001089085 
61.02   60.690847495   1.001088869 
61.03   60.700858383   1.001088653 
61.04   60.710869269   1.001088437 
61.05   60.720880152   1.001088222 
61.06   60.730891033   1.001088006 
61.07   60.740901912   1.001087790 
61.08   60.750912789   1.001087575 
61.09   60.760923663   1.001087359 
61.10   60.770934536   1.001087144 
61.11   60.780945406   1.001086929 
61.12   60.790956275   1.001086713 
61.13   60.800967141   1.001086498 
61.14   60.810978004   1.001086283 
61.15   60.820988866   1.001086068 
61.16   60.830999726   1.001085853 
61.17   60.841010583   1.001085638 
61.18   60.851021439   1.001085424 
61.19   60.861032292   1.001085209 
61.20   60.871043143   1.001084994 
61.21   60.881053992   1.001084780 
61.22   60.891064838   1.001084565 
61.23   60.901075683   1.001084351 
61.24   60.911086525   1.001084137 
61.25   60.921097366   1.001083922 
61.26   60.931108204   1.001083708 
61.27   60.941119040   1.001083494 
61.28   60.951129874   1.001083280 
61.29   60.961140705   1.001083066 
61.30   60.971151535   1.001082852 
61.31   60.981162363   1.001082639 
61.32   60.991173188   1.001082425 
61.33   61.001184011   1.001082211 
61.34   61.011194832   1.001081998 
61.35   61.021205651   1.001081784 
61.36   61.031216468   1.001081571 
61.37   61.041227282   1.001081358 
61.38   61.051238095   1.001081145 
61.39   61.061248905   1.001080931 
61.40   61.071259714   1.001080718 
61.41   61.081270520   1.001080505 
61.42   61.091281324   1.001080292 
61.43   61.101292126   1.001080080 
61.44   61.111302925   1.001079867 
61.45   61.121313723   1.001079654 
61.46   61.131324518   1.001079442 
61.47   61.141335312   1.001079229 
61.48   61.151346103   1.001079017 
61.49   61.161356892   1.001078804 
61.50   61.171367679   1.001078592 
61.51   61.181378464   1.001078380 
61.52   61.191389247   1.001078168 
61.53   61.201400027   1.001077956 
61.54   61.211410806   1.001077744 
61.55   61.221421582   1.001077532 
61.56   61.231432356   1.001077320 
61.57   61.241443128   1.001077108 
61.58   61.251453898   1.001076896 
61.59   61.261464666   1.001076685 
61.60   61.271475432   1.001076473 
61.61   61.281486196   1.001076262 
61.62   61.291496957   1.001076050 
61.63   61.301507717   1.001075839 
61.64   61.311518474   1.001075628 
61.65   61.321529229   1.001075417 
61.66   61.331539983   1.001075206 
61.67   61.341550734   1.001074995 
61.68   61.351561482   1.001074784 
61.69   61.361572229   1.001074573 
61.70   61.371582974   1.001074362 
61.71   61.381593716   1.001074151 
61.72   61.391604457   1.001073941 
61.73   61.401615195   1.001073730 
61.74   61.411625932   1.001073520 
61.75   61.421636666   1.001073309 
61.76   61.431647398   1.001073099 
61.77   61.441658128   1.001072889 
61.78   61.451668855   1.001072679 
61.79   61.461679581   1.001072469 
61.80   61.471690305   1.001072259 
61.81   61.481701026   1.001072049 
61.82   61.491711746   1.001071839 
61.83   61.501722463   1.001071629 
61.84   61.511733178   1.001071419 
61.85   61.521743892   1.001071210 
61.86   61.531754603   1.001071000 
61.87   61.541765312   1.001070791 
61.88   61.551776018   1.001070581 
61.89   61.561786723   1.001070372 
61.90   61.571797426   1.001070163 
61.91   61.581808126   1.001069953 
61.92   61.591818825   1.001069744 
61.93   61.601829521   1.001069535 
61.94   61.611840216   1.001069326 
61.95   61.621850908   1.001069117 
61.96   61.631861598   1.001068909 
61.97   61.641872286   1.001068700 
61.98   61.651882972   1.001068491 
61.99   61.661893656   1.001068283 
62.00   61.671904338   1.001068074 
62.01   61.681915017   1.001067866 
62.02   61.691925695   1.001067657 
62.03   61.701936370   1.001067449 
62.04   61.711947044   1.001067241 
62.05   61.721957715   1.001067033 
62.06   61.731968385   1.001066825 
62.07   61.741979052   1.001066617 
62.08   61.751989717   1.001066409 
62.09   61.762000380   1.001066201 
62.10   61.772011041   1.001065993 
62.11   61.782021700   1.001065785 
62.12   61.792032357   1.001065578 
62.13   61.802043011   1.001065370 
62.14   61.812053664   1.001065163 
62.15   61.822064315   1.001064955 
62.16   61.832074963   1.001064748 
62.17   61.842085610   1.001064541 
62.18   61.852096254   1.001064334 
62.19   61.862106896   1.001064127 
62.20   61.872117536   1.001063920 
62.21   61.882128175   1.001063713 
62.22   61.892138811   1.001063506 
62.23   61.902149445   1.001063299 
62.24   61.912160077   1.001063092 
62.25   61.922170707   1.001062886 
62.26   61.932181334   1.001062679 
62.27   61.942191960   1.001062472 
62.28   61.952202584   1.001062266 
62.29   61.962213206   1.001062060 
62.30   61.972223825   1.001061853 
62.31   61.982234443   1.001061647 
62.32   61.992245058   1.001061441 
62.33   62.002255671   1.001061235 
62.34   62.012266283   1.001061029 
62.35   62.022276892   1.001060823 
62.36   62.032287499   1.001060617 
62.37   62.042298104   1.001060411 
62.38   62.052308707   1.001060206 
62.39   62.062319308   1.001060000 
62.40   62.072329907   1.001059794 
62.41   62.082340504   1.001059589 
62.42   62.092351099   1.001059384 
62.43   62.102361692   1.001059178 
62.44   62.112372283   1.001058973 
62.45   62.122382871   1.001058768 
62.46   62.132393458   1.001058563 
62.47   62.142404043   1.001058358 
62.48   62.152414625   1.001058153 
62.49   62.162425206   1.001057948 
62.50   62.172435784   1.001057743 
62.51   62.182446361   1.001057538 
62.52   62.192456935   1.001057334 
62.53   62.202467507   1.001057129 
62.54   62.212478078   1.001056924 
62.55   62.222488646   1.001056720 
62.56   62.232499212   1.001056516 
62.57   62.242509776   1.001056311 
62.58   62.252520338   1.001056107 
62.59   62.262530898   1.001055903 
62.60   62.272541456   1.001055699 
62.61   62.282552012   1.001055495 
62.62   62.292562566   1.001055291 
62.63   62.302573118   1.001055087 
62.64   62.312583668   1.001054883 
62.65   62.322594216   1.001054679 
62.66   62.332604761   1.001054476 
62.67   62.342615305   1.001054272 
62.68   62.352625847   1.001054069 
62.69   62.362636387   1.001053865 
62.70   62.372646924   1.001053662 
62.71   62.382657460   1.001053458 
62.72   62.392667993   1.001053255 
62.73   62.402678525   1.001053052 
62.74   62.412689054   1.001052849 
62.75   62.422699582   1.001052646 
62.76   62.432710107   1.001052443 
62.77   62.442720631   1.001052240 
62.78   62.452731152   1.001052037 
62.79   62.462741671   1.001051835 
62.80   62.472752189   1.001051632 
62.81   62.482762704   1.001051429 
62.82   62.492773217   1.001051227 
62.83   62.502783729   1.001051024 
62.84   62.512794238   1.001050822 
62.85   62.522804745   1.001050620 
62.86   62.532815250   1.001050417 
62.87   62.542825753   1.001050215 
62.88   62.552836255   1.001050013 
62.89   62.562846754   1.001049811 
62.90   62.572857251   1.001049609 
62.91   62.582867746   1.001049407 
62.92   62.592878239   1.001049206 
62.93   62.602888730   1.001049004 
62.94   62.612899219   1.001048802 
62.95   62.622909706   1.001048601 
62.96   62.632920191   1.001048399 
62.97   62.642930674   1.001048198 
62.98   62.652941155   1.001047996 
62.99   62.662951634   1.001047795 
63.00   62.672962111   1.001047594 
63.01   62.682972586   1.001047392 
63.02   62.692983059   1.001047191 
63.03   62.702993530   1.001046990 
63.04   62.713003999   1.001046789 
63.05   62.723014465   1.001046589 
63.06   62.733024930   1.001046388 
63.07   62.743035393   1.001046187 
63.08   62.753045854   1.001045986 
63.09   62.763056313   1.001045786 
63.10   62.773066770   1.001045585 
63.11   62.783077225   1.001045385 
63.12   62.793087677   1.001045184 
63.13   62.803098128   1.001044984 
63.14   62.813108577   1.001044784 
63.15   62.823119024   1.001044584 
63.16   62.833129469   1.001044384 
63.17   62.843139912   1.001044184 
63.18   62.853150352   1.001043984 
63.19   62.863160791   1.001043784 
63.20   62.873171228   1.001043584 
63.21   62.883181663   1.001043384 
63.22   62.893192096   1.001043184 
63.23   62.903202527   1.001042985 
63.24   62.913212956   1.001042785 
63.25   62.923223382   1.001042586 
63.26   62.933233807   1.001042386 
63.27   62.943244230   1.001042187 
63.28   62.953254651   1.001041988 
63.29   62.963265070   1.001041789 
63.30   62.973275487   1.001041589 
63.31   62.983285902   1.001041390 
63.32   62.993296315   1.001041191 
63.33   63.003306725   1.001040993 
63.34   63.013317134   1.001040794 
63.35   63.023327541   1.001040595 
63.36   63.033337946   1.001040396 
63.37   63.043348349   1.001040198 
63.38   63.053358750   1.001039999 
63.39   63.063369149   1.001039800 
63.40   63.073379546   1.001039602 
63.41   63.083389941   1.001039404 
63.42   63.093400334   1.001039205 
63.43   63.103410725   1.001039007 
63.44   63.113421115   1.001038809 
63.45   63.123431502   1.001038611 
63.46   63.133441887   1.001038413 
63.47   63.143452270   1.001038215 
63.48   63.153462651   1.001038017 
63.49   63.163473030   1.001037819 
63.50   63.173483407   1.001037622 
63.51   63.183493783   1.001037424 
63.52   63.193504156   1.001037226 
63.53   63.203514527   1.001037029 
63.54   63.213524896   1.001036831 
63.55   63.223535264   1.001036634 
63.56   63.233545629   1.001036437 
63.57   63.243555993   1.001036239 
63.58   63.253566354   1.001036042 
63.59   63.263576713   1.001035845 
63.60   63.273587071   1.001035648 
63.61   63.283597426   1.001035451 
63.62   63.293607780   1.001035254 
63.63   63.303618131   1.001035057 
63.64   63.313628481   1.001034861 
63.65   63.323638829   1.001034664 
63.66   63.333649174   1.001034467 
63.67   63.343659518   1.001034271 
63.68   63.353669860   1.001034074 
63.69   63.363680199   1.001033878 
63.70   63.373690537   1.001033681 
63.71   63.383700873   1.001033485 
63.72   63.393711207   1.001033289 
63.73   63.403721539   1.001033093 
63.74   63.413731869   1.001032897 
63.75   63.423742197   1.001032701 
63.76   63.433752523   1.001032505 
63.77   63.443762847   1.001032309 
63.78   63.453773169   1.001032113 
63.79   63.463783489   1.001031917 
63.80   63.473793807   1.001031722 
63.81   63.483804124   1.001031526 
63.82   63.493814438   1.001031330 
63.83   63.503824750   1.001031135 
63.84   63.513835061   1.001030940 
63.85   63.523845369   1.001030744 
63.86   63.533855675   1.001030549 
63.87   63.543865980   1.001030354 
63.88   63.553876283   1.001030159 
63.89   63.563886583   1.001029964 
63.90   63.573896882   1.001029769 
63.91   63.583907179   1.001029574 
63.92   63.593917473   1.001029379 
63.93   63.603927766   1.001029184 
63.94   63.613938057   1.001028989 
63.95   63.623948346   1.001028795 
63.96   63.633958633   1.001028600 
63.97   63.643968918   1.001028406 
63.98   63.653979201   1.001028211 
63.99   63.663989482   1.001028017 
64.00   63.673999761   1.001027822 
64.01   63.684010039   1.001027628 
64.02   63.694020314   1.001027434 
64.03   63.704030587   1.001027240 
64.04   63.714040859   1.001027046 
64.05   63.724051128   1.001026852 
64.06   63.734061396   1.001026658 
64.07   63.744071661   1.001026464 
64.08   63.754081925   1.001026270 
64.09   63.764092187   1.001026077 
64.10   63.774102447   1.001025883 
64.11   63.784112704   1.001025689 
64.12   63.794122960   1.001025496 
64.13   63.804133214   1.001025302 
64.14   63.814143466   1.001025109 
64.15   63.824153716   1.001024916 
64.16   63.834163965   1.001024722 
64.17   63.844174211   1.001024529 
64.18   63.854184455   1.001024336 
64.19   63.864194698   1.001024143 
64.20   63.874204938   1.001023950 
64.21   63.884215177   1.001023757 
64.22   63.894225413   1.001023564 
64.23   63.904235648   1.001023372 
64.24   63.914245881   1.001023179 
64.25   63.924256111   1.001022986 
64.26   63.934266340   1.001022794 
64.27   63.944276567   1.001022601 
64.28   63.954286792   1.001022409 
64.29   63.964297016   1.001022216 
64.30   63.974307237   1.001022024 
64.31   63.984317456   1.001021832 
64.32   63.994327673   1.001021640 
64.33   64.004337889   1.001021447 
64.34   64.014348102   1.001021255 
64.35   64.024358314   1.001021063 
64.36   64.034368524   1.001020871 
64.37   64.044378731   1.001020680 
64.38   64.054388937   1.001020488 
64.39   64.064399141   1.001020296 
64.40   64.074409343   1.001020104 
64.41   64.084419543   1.001019913 
64.42   64.094429741   1.001019721 
64.43   64.104439938   1.001019530 
64.44   64.114450132   1.001019339 
64.45   64.124460324   1.001019147 
64.46   64.134470515   1.001018956 
64.47   64.144480704   1.001018765 
64.48   64.154490890   1.001018574 
64.49   64.164501075   1.001018383 
64.50   64.174511258   1.001018192 
64.51   64.184521439   1.001018001 
64.52   64.194531618   1.001017810 
64.53   64.204541795   1.001017619 
64.54   64.214551970   1.001017428 
64.55   64.224562144   1.001017238 
64.56   64.234572315   1.001017047 
64.57   64.244582485   1.001016856 
64.58   64.254592652   1.001016666 
64.59   64.264602818   1.001016476 
64.60   64.274612982   1.001016285 
64.61   64.284623144   1.001016095 
64.62   64.294633304   1.001015905 
64.63   64.304643462   1.001015715 
64.64   64.314653618   1.001015525 
64.65   64.324663772   1.001015335 
64.66   64.334673925   1.001015145 
64.67   64.344684075   1.001014955 
64.68   64.354694224   1.001014765 
64.69   64.364704370   1.001014575 
64.70   64.374714515   1.001014385 
64.71   64.384724658   1.001014196 
64.72   64.394734799   1.001014006 
64.73   64.404744938   1.001013817 
64.74   64.414755075   1.001013627 
64.75   64.424765211   1.001013438 
64.76   64.434775344   1.001013249 
64.77   64.444785476   1.001013059 
64.78   64.454795605   1.001012870 
64.79   64.464805733   1.001012681 
64.80   64.474815859   1.001012492 
64.81   64.484825983   1.001012303 
64.82   64.494836105   1.001012114 
64.83   64.504846225   1.001011925 
64.84   64.514856344   1.001011737 
64.85   64.524866460   1.001011548 
64.86   64.534876574   1.001011359 
64.87   64.544886687   1.001011171 
64.88   64.554896798   1.001010982 
64.89   64.564906907   1.001010794 
64.90   64.574917014   1.001010605 
64.91   64.584927119   1.001010417 
64.92   64.594937222   1.001010229 
64.93   64.604947323   1.001010041 
64.94   64.614957423   1.001009852 
64.95   64.624967521   1.001009664 
64.96   64.634977616   1.001009476 
64.97   64.644987710   1.001009288 
64.98   64.654997802   1.001009101 
64.99   64.665007892   1.001008913 
65.00   64.675017980   1.001008725 
65.01   64.685028067   1.001008537 
65.02   64.695038151   1.001008350 
65.03   64.705048234   1.001008162 
65.04   64.715058314   1.001007975 
65.05   64.725068393   1.001007787 
65.06   64.735078470   1.001007600 
65.07   64.745088545   1.001007413 
65.08   64.755098618   1.001007225 
65.09   64.765108690   1.001007038 
65.10   64.775118759   1.001006851 
65.11   64.785128827   1.001006664 
65.12   64.795138892   1.001006477 
65.13   64.805148956   1.001006290 
65.14   64.815159018   1.001006103 
65.15   64.825169078   1.001005917 
65.16   64.835179136   1.001005730 
65.17   64.845189193   1.001005543 
65.18   64.855199247   1.001005357 
65.19   64.865209300   1.001005170 
65.20   64.875219351   1.001004984 
65.21   64.885229400   1.001004797 
65.22   64.895239447   1.001004611 
65.23   64.905249492   1.001004424 
65.24   64.915259535   1.001004238 
65.25   64.925269577   1.001004052 
65.26   64.935279616   1.001003866 
65.27   64.945289654   1.001003680 
65.28   64.955299690   1.001003494 
65.29   64.965309724   1.001003308 
65.30   64.975319756   1.001003122 
65.31   64.985329786   1.001002937 
65.32   64.995339815   1.001002751 
65.33   65.005349841   1.001002565 
65.34   65.015359866   1.001002380 
65.35   65.025369889   1.001002194 
65.36   65.035379910   1.001002009 
65.37   65.045389929   1.001001823 
65.38   65.055399946   1.001001638 
65.39   65.065409962   1.001001453 
65.40   65.075419975   1.001001267 
65.41   65.085429987   1.001001082 
65.42   65.095439997   1.001000897 
65.43   65.105450005   1.001000712 
65.44   65.115460011   1.001000527 
65.45   65.125470016   1.001000342 
65.46   65.135480018   1.001000157 
65.47   65.145490019   1.000999973 
65.48   65.155500018   1.000999788 
65.49   65.165510014   1.000999603 
65.50   65.175520010   1.000999419 
65.51   65.185530003   1.000999234 
65.52   65.195539994   1.000999050 
65.53   65.205549984   1.000998865 
65.54   65.215559972   1.000998681 
65.55   65.225569957   1.000998497 
65.56   65.235579942   1.000998313 
65.57   65.245589924   1.000998128 
65.58   65.255599904   1.000997944 
65.59   65.265609883   1.000997760 
